objectid,facil_id,instit_id,facil_name,facil_addr,grade_leve,grade_org,facil_tele,zipcode,tencode,st_code,facil_type,instit_typ,enrollment,active,cartodb_id,created_at,updated_at,longitude_0,latitude_0,geojson
16,4020,402,Overbrook High,5898 Lancaster Ave.,High School,9-12,581-5507,19131,4890005700,48900,School,District,1934,O,149,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.238330429565,39.9809635394649,"{""type"":""Point"",""coordinates"":[-75.23833,39.98096]}"
35,6450,645,"Dobson, James",4667 Umbria,Elementary School,K-8,487-4460,19127 - 1929,7884004665,78840,School,District,291,O,1,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2302568858098,40.0313486483925,"{""type"":""Point"",""coordinates"":[-75.23026,40.03135]}"
36,7250,725,"Edmunds, Henry R.",1197 Haworth St.,Elementary School,K-8,537-2520,19124 - 2505,4126001197,41260,School,District,1273,O,2,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0872134352576,40.0250684147378,"{""type"":""Point"",""coordinates"":[-75.08721,40.02507]}"
542,NO AU NUMBER,,St Charles Montessori,1947 Christian St,,,,19146,2306001947,23060,School,UNKNOWN,0,C,548,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1754644931379,39.9414385687981,"{""type"":""Point"",""coordinates"":[-75.17546,39.94144]}"
37,5280,528,Fairhill,601 W. Somerset St.,Elementary School,K-8,227-4406,19133 - 2307,8791002800,87910,School,District,680,O,3,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1421315078567,39.9945030814258,"{""type"":""Point"",""coordinates"":[-75.14213,39.9945]}"
38,4460,446,"Duckrey, Tanner",1501 W. Diamond St.,Elementary School,K-7,684-5066,19121 - 2310,2844001501,28440,School,District,431,O,4,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1589093365244,39.9857609194347,"{""type"":""Point"",""coordinates"":[-75.15891,39.98576]}"
39,4100,410,"Beeber, Dimner",5925  Malvern Ave.,Middle School,6-8,581-5513,19131,5308005901,53080,School,District,816,O,5,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2420655876439,39.9864525325196,"{""type"":""Point"",""coordinates"":[-75.24207,39.98645]}"
40,5400,540,Richmond,2944 Belgrade St.,Elementary School,K-5,291-4718,19134 - 4956,1658002942,16580,School,District,720,O,6,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1104185232771,39.9833909271381,"{""type"":""Point"",""coordinates"":[-75.11042,39.98339]}"
41,2420,242,"Reynolds, General John",1429 N. 24th St.,Elementary School,K-8,684-5061,19121 - 3801,4602002300,46020,School,District,513,O,7,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1739897566745,39.9776092438827,"{""type"":""Point"",""coordinates"":[-75.17399,39.97761]}"
42,1420,142,"Washington, Martha",728-62 N 44th St.,Elementary School,K-8,823-8203,19104 - 1312,8866000728,88660,School,District,369,O,8,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2113781961616,39.966026048648,"{""type"":""Point"",""coordinates"":[-75.21138,39.96603]}"
43,1020,102,West Philadelphia HS,4901 Chestnut St,High School,9-12,471-2902,19139,2282004901,22820,School,District,1441,O,9,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.219906078894,39.9590023300431,"{""type"":""Point"",""coordinates"":[-75.21991,39.959]}"
44,2510,251,"Jackson, Andrew",1213 S. 12th St.,Elementary School,K-8,952-6223,19147 - 4501,3374001130,33740,School,District,346,O,10,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1632805247311,39.9346138313703,"{""type"":""Point"",""coordinates"":[-75.16328,39.93461]}"
45,2090,209,"Bok, Edward (CTE)",1901 South 9th St.,High School,9-12,952-6200,19148,8798001901,87980,School,District,971,O,11,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1600729103275,39.9251797718194,"{""type"":""Point"",""coordinates"":[-75.16007,39.92518]}"
46,2000,200,South Philadelphia,2101 South Broad St.,High School,9-12,952-6220,19148,1916002101,19160,School,District,1316,O,12,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1687951807462,39.9236081782882,"{""type"":""Point"",""coordinates"":[-75.1688,39.92361]}"
47,6090,609,Randolph Skills Center,2901 Henry Ave,High School,,227-4407,19129,4196002901,41960,School,District,441,O,13,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1794728386972,40.0090704393575,"{""type"":""Point"",""coordinates"":[-75.17947,40.00907]}"
48,8030,803,"Washington, George",10153 Bustleton Ave.,High School,10-12,961-2001,19116,2002010153,20020,School,District,2519,O,14,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0253091567637,40.1061621055829,"{""type"":""Point"",""coordinates"":[-75.02531,40.10616]}"
49,8180,818,"Hancock, John",3700 Morrell Ave.,Elementary School,K-5,281-2604,19114 - 1939,5705003700,57050,School,District,479,O,15,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-74.9889891073916,40.067422731693,"{""type"":""Point"",""coordinates"":[-74.98899,40.06742]}"
50,8380,838,"Farrell, Louis H.",8300 Castor Ave.,Elementary School,K-8,728-5009,19152 - 2725,2188008300,21880,School,District,871,O,16,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0524446946271,40.0665594737452,"{""type"":""Point"",""coordinates"":[-75.05244,40.06656]}"
51,8230,823,"Crossan, Kennedy C.",7350 Bingham St.,Elementary School,K-5,728-5014,19111 - 1301,6286007341,62860,School,District,325,O,17,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0813821803938,40.0621559841254,"{""type"":""Point"",""coordinates"":[-75.08138,40.06216]}"
52,7530,753,"Rowen, William",6841 North 19th St.,Elementary School,K-5,276-5251,19126 - 1534,8815006801,88150,School,District,525,O,18,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1484133663252,40.0587638106609,"{""type"":""Point"",""coordinates"":[-75.14841,40.05876]}"
53,6110,611,"Roosevelt, Theodore",430 E Washington Lane,Middle School,6-8,951-4170,19144,8160000430,81600,School,District,687,O,19,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1749000797725,40.0481165345268,"{""type"":""Point"",""coordinates"":[-75.1749,40.04812]}"
54,6030,603,Roxborough,6498 Ridge Ave.,High School,9-12,487-4464,19128,6828006400,68280,School,District,1256,O,20,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2230454923209,40.0372311923319,"{""type"":""Point"",""coordinates"":[-75.22305,40.03723]}"
55,5500,550,"Marshall, Thurgood",5118-50 N. 6th St.,Elementary School,K-8,456-0170,19120 - 3147,8791005118,87910,School,District,689,O,21,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1345046848669,40.0302258085899,"{""type"":""Point"",""coordinates"":[-75.1345,40.03023]}"
56,6230,623,"Fitler, Edwin H.",140 West Seymour St.,Elementary School,1-8,951-4009,19144 - 3667,7204000140,72040,School,District,409,O,22,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1664063825216,40.0261228024085,"{""type"":""Point"",""coordinates"":[-75.16641,40.02612]}"
57,5590,559,"Webster, John H.",3400 Frankford Ave.,Elementary School,K-5,537-2525,19134 - 2651,3496003400,34960,School,District,929,O,23,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1051780001155,39.9962422315223,"{""type"":""Point"",""coordinates"":[-75.10518,39.99624]}"
58,5420,542,"Welsh, John",2331 N 04th St.,Elementary School,K-8,291-4708,19133 - 2933,8787002331,87870,School,District,729,O,24,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1392509491282,39.9863917859549,"{""type"":""Point"",""coordinates"":[-75.13925,39.98639]}"
59,4220,422,"Blaine, James G.",3001-29 West Berks St.,Elementary School,K-8,684-5085,19121 - 1801,1720003001,17200,School,District,426,O,25,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1835190939165,39.9853967322984,"{""type"":""Point"",""coordinates"":[-75.18352,39.9854]}"
60,2310,231,"Boone, Daniel",1435 N. 26th St.,Middle/HIgh,5-12,,19121,8830001435,88300,Remedial,District,318,O,26,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1773416806453,39.9780686833122,"{""type"":""Point"",""coordinates"":[-75.17734,39.97807]}"
61,5240,524,"Douglas, Stephen A.",2700 E Huntingdon St,High School,9-12,291-4705,19125,4406002700,44060,School,District,174,O,27,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1171687066406,39.9762186386643,"{""type"":""Point"",""coordinates"":[-75.11717,39.97622]}"
62,4320,432,"Lamberton, Robert E.",7501 Woodbine Ave.,Elem/Mid/High,K-12,581-5650,19151 - 2709,8436007501,84360,School,District,865,O,28,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2670296001991,39.9756662981168,"{""type"":""Point"",""coordinates"":[-75.26703,39.97567]}"
63,5340,534,"Ludlow, James R.",500 W. Master St.,Elementary School,K-8,684-5060,19122 - 4316,8791001323,87910,School,District,323,O,29,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1458592880112,39.972315379842,"{""type"":""Point"",""coordinates"":[-75.14586,39.97232]}"
64,2290,229,Franklin Learning Center,616 N 15th St.,High School,9-12,684-5916,19130,8807000620,88070,School,District,693,O,30,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1633599845784,39.9650459378506,"{""type"":""Point"",""coordinates"":[-75.16336,39.96505]}"
65,1300,130,"Harrington, Avery",5300-34 Baltimore Ave.,Elementary School,K-4,471-2914,19143 - 3117,1562005324,15620,School,District,382,O,31,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2302595883601,39.9474600764845,"{""type"":""Point"",""coordinates"":[-75.23026,39.94746]}"
66,2190,219,"Fell, D. Newlin",900 W.  Oregon Ave.,Elementary School,K-8,952-6237,19148 - 4504,6156000900,61560,School,District,528,O,32,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1634058903871,39.9153484468034,"{""type"":""Point"",""coordinates"":[-75.16341,39.91535]}"
67,8370,837,"Comly, Watson",1001  Byberry Road,Elementary School,K-5,961-2008,19116 - 2120,2016001001,20160,School,District,377,O,33,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.009142352759,40.1209179575368,"{""type"":""Point"",""coordinates"":[-75.00914,40.12092]}"
68,8260,826,Fox Chase,700 Rhawn St.,Elementary School,K-5,728-5016,19111 - 2505,6818000700,68180,School,District,338,O,34,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0805403713218,40.0745562814775,"{""type"":""Point"",""coordinates"":[-75.08054,40.07456]}"
69,6100,610,"Leeds, Morris E.",1100 E. Mt. Pleasant Ave.,Middle School,6-8,248-6602,19150,5744001100,57440,School,District,539,O,35,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1748501270686,40.0714237606868,"{""type"":""Point"",""coordinates"":[-75.17485,40.07142]}"
70,8020,802,Northeast High,1601 Cottman Ave.,High School,9-12,728-5018,19111,2528001601,25280,School,District,3476,O,36,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0711994056867,40.0561867134404,"{""type"":""Point"",""coordinates"":[-75.0712,40.05619]}"
71,6260,626,"Houston, Henry E.",7300 Rural Lane,Elementary School,K-8,248-6608,19119 - 4108,1216000135,12160,School,District,653,O,37,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1951794219639,40.0595156586471,"{""type"":""Point"",""coordinates"":[-75.19518,40.05952]}"
72,7260,726,Ellwood,6701 N. 13th St.,Elementary School,K-6,276-5286,19126 - 2848,6092001201,60920,School,District,510,O,38,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1384811083532,40.0551314572617,"{""type"":""Point"",""coordinates"":[-75.13848,40.05513]}"
73,6250,625,"Henry, Charles W.",601 Carpenter La.,Elementary School,K-8,951-4006,19119 - 3405,2156000601,21560,School,District,529,O,39,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1965437460018,40.0462609119131,"{""type"":""Point"",""coordinates"":[-75.19654,40.04626]}"
74,7240,724,"Creighton, Thomas",5401Tabor Ave,Elementary School,K-8,537-2531,19120 - 3614,7602505401,76025,School,District,895,O,40,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1051777378818,40.0343027212222,"{""type"":""Point"",""coordinates"":[-75.10518,40.0343]}"
75,6290,629,"Levering, William",6000 Ridge Ave.,Elementary School,K-8,487-4462,19128 - 1643,6828005950,68280,School,District,351,2,41,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2130002346952,40.0309175095313,"{""type"":""Point"",""coordinates"":[-75.213,40.03092]}"
76,7360,736,"Marshall, John",4500 Griscom St.,Elementary School,K-5,537-2521,19124 - 3653,7164001501,71640,School,District,444,O,42,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0874195978146,40.0147586295346,"{""type"":""Point"",""coordinates"":[-75.08742,40.01476]}"
77,7380,738,"McClure, Alexander K.",4134 N  06th ST.,Elementary School,K-4,456-3001,19140 - 2510,8791004134,87910,School,District,625,O,43,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1376160743783,40.0150765844476,"{""type"":""Point"",""coordinates"":[-75.13762,40.01508]}"
78,7110,711,"Harding, Warren G.",2000 Wakeling St.,Middle School,6-8,537-2528,19124,8096002000,80960,School,District,1299,O,44,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0743702850512,40.0127845726263,"{""type"":""Point"",""coordinates"":[-75.07437,40.01278]}"
79,5260,526,"Elkin, Lewis","3199 ""D"" St.",Elementary School,K-4,291-4701,19134 - 3199,1204000500,12040,School,District,1130,O,45,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1209105253185,39.9969158797278,"{""type"":""Point"",""coordinates"":[-75.12091,39.99692]}"
80,4060,406,"Dobbins, Murrell (CTE)",2100-50 W Lehigh Ave.,High School,9-12,227-4421,19132,5000002100,50000,School,District,1349,O,46,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1669929297673,39.9948558372571,"{""type"":""Point"",""coordinates"":[-75.16699,39.99486]}"
81,5060,506,"Mastbaum, Jules E. (CTE)",3116 Frankford Ave,High School,9-12,291-4703,19134,3496003116,34960,School,District,1288,O,47,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1122983171729,39.9928190872043,"{""type"":""Point"",""coordinates"":[-75.1123,39.99282]}"
82,5320,532,"Hartranft, John F.",720 West Cumberland St.,Elementary School,K-6,684-5088,19133,8795002429,87950,School,District,559,O,48,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.145187884742,39.9892357685663,"{""type"":""Point"",""coordinates"":[-75.14519,39.98924]}"
83,2130,213,"Vaux, Roberts",2300  Master St.,High School,7-9,684-5068,19121,5428002300,54280,School,District,387,O,49,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1742592906765,39.9760604313932,"{""type"":""Point"",""coordinates"":[-75.17426,39.97606]}"
84,1080,108,University City,3601 Filbert St.,High School,9-12,387-5100,19104,8854000011,88540,School,District,1867,O,50,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1957515227818,39.9579094401813,"{""type"":""Point"",""coordinates"":[-75.19575,39.95791]}"
85,1270,127,"Drew, Charles R.",11-83 N 38th St.,Elementary School,K-8,823-8204,19104 - 1101,8854000011,88540,School,District,424,2,51,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1960778320157,39.9586840467905,"{""type"":""Point"",""coordinates"":[-75.19608,39.95868]}"
86,1230,123,"Bryant, William Cullen",6001 Cedar Ave.,Elementary School,K-6,471-2910,19143 - 1133,2202006001,22020,School,District,768,O,52,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2436863463178,39.9529462009578,"{""type"":""Point"",""coordinates"":[-75.24369,39.95295]}"
87,2450,245,"Stanton, Edwin M.",1620 Christian St,Elementary School,K-5,875-3185,19146 - 1908,2306001620,23060,School,District,158,O,53,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1708841634949,39.9403744882104,"{""type"":""Point"",""coordinates"":[-75.17088,39.94037]}"
88,1250,125,"Catherine, Joseph",6600 Chester Ave.,Elementary School,K-4,727-2155,19142 - 1638,2276006600,22760,School,District,585,O,54,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2397934131645,39.9272806382877,"{""type"":""Point"",""coordinates"":[-75.23979,39.92728]}"
89,2160,216,"Furness, Horace",1900 S. 3rd St.,High School,9-12,952-6226,19148,8786001900,87860,School,District,1110,O,55,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1508514765445,39.923764816915,"{""type"":""Point"",""coordinates"":[-75.15085,39.92376]}"
90,1280,128,"Alexander, Sadie",4201 Spruce Street,Elementary School,K-8,823-5465,19104 - 4022,7396004201,73960,School,District,476,O,56,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2081263832784,39.9526884260867,"{""type"":""Point"",""coordinates"":[-75.20813,39.95269]}"
91,8440,844,"Loesche, William H.",595 Tomlinson Rd.,Elementary School,K-5,961-2000,19116 - 3332,2002011000,20020,School,District,768,O,57,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0235745984853,40.114183640039,"{""type"":""Point"",""coordinates"":[-75.02357,40.11418]}"
92,8090,809,Swenson Arts and Technology Center (CTE),2750 Red Lion Rd.,High School,9-12,961-2009,19114,6764002750,67640,School,District,806,O,58,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0139670366421,40.092034320909,"{""type"":""Point"",""coordinates"":[-75.01397,40.09203]}"
93,8160,816,"Baldi, C. C. A.",8801 Verree Rd.,Middle School,6-8,961-2003,19115,7998008725,79980,School,District,1202,O,59,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0525271173189,40.0912450321108,"{""type"":""Point"",""coordinates"":[-75.05253,40.09125]}"
94,7220,722,"Carnell, Laura H.",6101 Summerdale Ave.,Elementary School,K-8,537-2527,19111 - 5826,7542006101,75420,School,District,1193,O,60,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0841311057181,40.0388941872258,"{""type"":""Point"",""coordinates"":[-75.08413,40.03889]}"
95,8200,820,"Allen, Ethan",3001 Robbins Avenue,Elementary School,K-8,537-2530,19149 - 3138,6886003001,68860,School,District,857,O,61,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0616888668436,40.0297215848183,"{""type"":""Point"",""coordinates"":[-75.06169,40.02972]}"
96,5470,547,"Cramp, William",3449 N. Masher St.,Elementary School,K-5,291-4704,19140,4380003400,43800,School,District,791,O,62,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1299955695419,40.0024600866271,"{""type"":""Point"",""coordinates"":[-75.13,40.00246]}"
97,5250,525,"Dunbar, Paul Laurence",1720-58 N 12th St.,Elementary School,K-6,684-5065,19122 - 2513,8803001720,88030,School,District,255,O,63,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1542567623792,39.9791186965978,"{""type"":""Point"",""coordinates"":[-75.15426,39.97912]}"
98,1530,153,"Leidy, Joseph",1301 Belmont Ave.,Elementary School,K-5,581-5500,19104 - 1042,1676001301,16760,School,District,222,O,64,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2123120799369,39.9750251959064,"{""type"":""Point"",""coordinates"":[-75.21231,39.97503]}"
99,5310,531,"Harrison, William",1012 W Thompson St.,Elementary School,K-6,684-5067,19122 - 4143,7716001012,77160,School,District,190,2,65,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1536365624784,39.9723100069559,"{""type"":""Point"",""coordinates"":[-75.15364,39.97231]}"
100,1360,136,"McMichael, Morton",3543 Fairmount Ave.,Elementary School,K-8,823-8205,19104 - 1906,8848000700,88480,School,District,501,O,66,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1943086311559,39.9665901601898,"{""type"":""Point"",""coordinates"":[-75.19431,39.96659]}"
101,2140,214,"Masterman, Julia R.",1699 Spring Garden St.,Middle/HIgh,5-12,299-4661,19130,7380001645,73800,School,District,758,O,67,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1657634851122,39.963404537531,"{""type"":""Point"",""coordinates"":[-75.16576,39.9634]}"
102,2340,234,"McCall, General George A.",325 South 7th St.,Elementary School,K-8,351-7350,19106 - 4139,8792000308,87920,School,District,500,O,68,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1525974196227,39.9445282042283,"{""type"":""Point"",""coordinates"":[-75.1526,39.94453]}"
103,2320,232,"Girard, Stephen",1801 Snyder Ave,Elementary School,K-4,952-8554,19145 - 2390,8814002100,88140,School,District,621,O,69,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.177013547538,39.9245331938701,"{""type"":""Point"",""coordinates"":[-75.17701,39.92453]}"
104,2630,263,"Sharswood, George",2300 S. 2nd St.,Elementary School,K-8,952-6212,19148 - 4004,8426000200,84260,School,District,394,O,70,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1510259197039,39.9187937484378,"{""type"":""Point"",""coordinates"":[-75.15103,39.91879]}"
105,2240,224,"Bregy, F. Amedee",1700 Bigler St.,Elementary School,K-7,952-6218,19145 - 4816,1758001700,17580,School,District,420,O,71,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1767281677039,39.9144494711434,"{""type"":""Point"",""coordinates"":[-75.17673,39.91445]}"
106,2390,239,"Morris, Robert",2600 W.Thompson St.,Elementary School,K-6,684-5087,19121 - 4630,7716002600,77160,School,District,520,O,72,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1787373568645,39.9755427161403,"{""type"":""Point"",""coordinates"":[-75.17874,39.97554]}"
107,8360,836,Rhawnhurst,7809 Castor Ave.,Elementary School,K-5,728-5013,19152 - 3603,2188007809,21880,School,District,438,O,73,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0577508603871,40.0585387013841,"{""type"":""Point"",""coordinates"":[-75.05775,40.05854]}"
108,6060,606,"King, Martin Luther",6100 Stenton Ave.,High School,9-12,276-5253,19138,7806001102,78060,School,District,1692,O,74,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1619997720952,40.0564275824639,"{""type"":""Point"",""coordinates"":[-75.162,40.05643]}"
109,6460,646,"Hill, J. E. / Sampson Freedman",620 Crittenden Sts.,Middle School,6-8,276-5260,19138,7806001205,78060,School,District,238,O,75,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1653302503969,40.0564106700114,"{""type"":""Point"",""coordinates"":[-75.16533,40.05641]}"
110,7130,713,"Wagner, General Louis",1701 Chelten Ave.,Middle School,6-8,276-5252,19141,2255001701,22550,School,District,790,O,76,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1477336106768,40.0518170825204,"{""type"":""Point"",""coordinates"":[-75.14773,40.05182]}"
111,6330,633,"Pastorius, Francis",5650  Sprague St.,Elementary School,K-5,951-4008,19138 - 1744,2256000926,22560,School,District,656,O,77,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1615650621699,40.0478151102546,"{""type"":""Point"",""coordinates"":[-75.16157,40.04782]}"
112,7370,737,"Washington Jr., Grover",B & Olney,Middle School,5-8,456-0422,19120,6134000201,61340,School,District,1208,O,78,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1176717378877,40.0357283212021,"{""type"":""Point"",""coordinates"":[-75.11767,40.03573]}"
113,7460,746,"Ziegler, William H.",5935 Saul St.,Elementary School,K-8,537-2510,19149 - 3446,2448001642,24480,School,District,396,O,79,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0754036248813,40.030067108799,"{""type"":""Point"",""coordinates"":[-75.0754,40.03007]}"
114,7470,747,Bridesburg,2824 Jenks St.,Elementary School,K-5,537-2515,19137 - 2231,4604002824,46040,School,District,410,O,80,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0667415711504,40.0002318706904,"{""type"":""Point"",""coordinates"":[-75.06674,40.00023]}"
115,5230,523,"Conwell, Russell",1829 Clearfield Avenue,Middle School,5-8,291-4722,19134,2362001829,23620,School,District,891,O,81,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1145732993493,39.9944323355783,"{""type"":""Point"",""coordinates"":[-75.11457,39.99443]}"
116,4450,445,"Hill, Leslie Pinckney",3133 Ridge Ave.,Elementary School,K-8,684-5077,19132 - 1196,6828003133,68280,School,District,426,O,82,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1845678066389,39.9911641053132,"{""type"":""Point"",""coordinates"":[-75.18457,39.99116]}"
117,4470,447,"Wright, Richard",2700 W. Dauphin St.,Elementary School,K-5,684-5076,19132 - 4638,8834002201,88340,School,District,420,O,83,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1776785881743,39.9899746727649,"{""type"":""Point"",""coordinates"":[-75.17768,39.98997]}"
118,5290,529,"Ferguson, Joseph C.",2000 N 7th St,Elementary School,K-6,684-5092,19122 - 1302,8793002000,87930,School,District,491,O,84,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1464406669481,39.9821152290789,"{""type"":""Point"",""coordinates"":[-75.14644,39.98212]}"
119,5450,545,"Carroll, Charles",2700 E. Auburn St.,High School,9-12,291-4707,19134,7078002826,70780,School,District,253,O,85,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1105362942409,39.9794414320768,"{""type"":""Point"",""coordinates"":[-75.11054,39.97944]}"
120,5370,537,"Moffet, John",127 W Oxford St.,Elementary School,K-5,291-4721,19122,6212000127,62120,School,District,453,O,86,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.135948430866,39.9748678385817,"{""type"":""Point"",""coordinates"":[-75.13595,39.97487]}"
121,5200,520,"Adaire, Alexander",1300 E. Palmer St.,Elementary School,K-8,291-4712,19125 - 3321,6282001300,62820,School,District,485,O,87,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1300403676924,39.9725778057009,"{""type"":""Point"",""coordinates"":[-75.13004,39.97258]}"
122,1490,149,"Blankenburg, Rudolph",4612-72 W. Girard Ave.,Elementary School,K-5,581-5505,19131 - 4629,3704004612,37040,School,District,347,O,88,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2151506801743,39.9725372415656,"{""type"":""Point"",""coordinates"":[-75.21515,39.97254]}"
123,5150,515,"Bodine, William W.",1101 North 4th St.,High School,9-12,351-7332,19123,8787001101,87870,School,District,477,O,89,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1430662805407,39.9681868830324,"{""type"":""Point"",""coordinates"":[-75.14307,39.96819]}"
124,1290,129,"Hamilton, Andrew",5640 Spruce St.,Elementary School,K-8,471-2911,19139 - 3937,7396005624,73960,School,District,717,O,90,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2354798038152,39.9551873042008,"{""type"":""Point"",""coordinates"":[-75.23548,39.95519]}"
125,1340,134,"Lea, Henry C.",4700 Locust St.,Elementary School,K-8,471-2915,19139 - 4416,8873000242,88730,School,District,508,O,91,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2166162701478,39.9541286678371,"{""type"":""Point"",""coordinates"":[-75.21662,39.95413]}"
