FID,DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,X,Y,GlobalID,x2,y2
379,038514,201409038514,200 BLOCK N 19TH ST,9/26/2014 12:00:00 AM,2014,09,350,11,615,-75.17049626,39.95857248,d5f47aae-ab36-4caa-80e0-997322111f99,-119.653099734545,45.8026789788856
380,038548,201409038548,2000 BLOCK DELANCEY PL,9/26/2014 12:00:00 AM,2014,09,150,15,625,-75.17517173,39.94745894,5727ac87-2a67-4d5d-af0c-48665417585d,-119.652028733388,45.798110339964
381,038556,201409038556,1400 BLOCK VINE ST,9/26/2014 12:00:00 AM,2014,09,600,16,615,-75.16285777,39.95818276,a789aa87-ff38-49e6-a23d-b266ded26fe6,-119.650046238229,45.8036021511174
382,040333,201409040333,400 BLOCK S 19TH ST,10/7/2014 12:00:00 AM,2014,09,1600,8,615,-75.17312542,39.94654034,edff31bd-bf23-43ea-a7e4-ec264d43797c,-119.650999963605,45.7980705401996
383,038601,201409038601,2300 BLOCK BENJAMIN FRANKLIN PKWY,9/26/2014 12:00:00 AM,2014,09,0,19,635,-75.17995125,39.96411766,1facb0d9-7778-4f19-b6eb-c2ebd1ca1344,-119.658190750595,45.8033218258062
384,038623,201409038623,2200 BLOCK WALLACE ST,9/26/2014 12:00:00 AM,2014,09,200,21,615,-75.17393737,39.96663837,c5ae33a6-a20a-46ab-bc90-a330519019da,-119.656519235952,45.8050460813396
385,040358,201409040358,300 BLOCK S 23RD ST,10/7/2014 12:00:00 AM,2014,09,1600,10,615,-75.17915321,39.94833728,baf980a0-e380-4c5c-9610-58dae4ecbd62,-119.653795028312,45.7978672201096
386,038704,201409038704,1500 BLOCK JOHN F KENNEDY BLVD,9/27/2014 12:00:00 AM,2014,09,250,11,615,-75.16510535,39.95357139,a1c07f87-d0da-4435-b8d8-401a436a4a61,-119.649720752846,45.8016637011459
387,038789,201409038789,2000 BLOCK FAIRMOUNT AVE 1,9/27/2014 12:00:00 AM,2014,09,720,19,615,-75.17077907,39.96730038,b1f6b916-e952-406a-9420-bf94423b6437,-119.65546993114,45.8057181736281
388,038858,201409038858,200 BLOCK S 16TH ST,9/28/2014 12:00:00 AM,2014,09,600,9,615,-75.16792687,39.94807217,2e9d47a4-3d70-47cd-adc4-b2834ed4f186,-119.649387307043,45.7993325552108
389,038870,201409038870,2500 BLOCK ASPEN ST,9/28/2014 12:00:00 AM,2014,09,625,11,615,-75.17851671,39.9688654,74e00c43-4148-402c-8459-1f40d37d706f,-119.658866293994,45.8051956921138
390,038893,201409038893,200 BLOCK N 20TH ST,9/28/2014 12:00:00 AM,2014,09,150,14,625,-75.17242149,39.95747507,f53e5844-b531-43e3-aea0-fac39d254a05,-119.653559650847,45.8020245950252
391,038968,201409038968,0 BLOCK N 16TH ST,9/28/2014 12:00:00 AM,2014,09,2300,22,615,-75.1667821,39.95280044,208046f9-feaa-475c-b77a-a76ba164c770,-119.650169215723,45.8011589912908
392,039065,201409039065,200 BLOCK S 17TH ST,9/29/2014 12:00:00 AM,2014,09,500,15,615,-75.16938198,39.94879854,a6618aa9-b42f-453d-b215-66a580fa3241,-119.650137816315,45.7993866699163
393,039163,201409039163,2400 BLOCK OLIVE ST,9/30/2014 12:00:00 AM,2014,09,400,8,615,-75.17695046,39.96776031,2b5db04b-b3ab-4e70-a1ba-eb91c33a1a30,-119.657974570586,45.8050233981151
394,039207,201409039207,2600 BLOCK PENNSYLVANIA AV,9/30/2014 12:00:00 AM,2014,09,800,14,615,-75.180156,39.96786058,f0ff1594-2882-4265-b7c1-39b192c24aef,-119.659239592209,45.8046136036878
395,039235,201409039235,1900 BLOCK SPRING GARDEN ST,9/30/2014 12:00:00 AM,2014,09,300,17,615,-75.17007119,39.9636258,be680bb2-db98-43c0-9928-a00a034206a2,-119.65424438086,45.8045203497324
396,039359,201409039359,2100 BLOCK WALNUT ST,10/1/2014 12:00:00 AM,2014,09,2500,11,615,-75.17575642,39.95072939,a2e4373a-0552-4519-877f-af08f4401ea0,-119.653101620286,45.7991824810147
397,039432,201409039432, 230 N BROAD ST,10/1/2014 12:00:00 AM,2014,09,300,19,615,-75.16275942,39.95671504,6a14ad4e-3809-4f53-b8f9-ff4f0b329a75,-119.649628098298,45.8030981488133
398,039469,201409039469,1700 BLOCK MARKET ST,10/1/2014 12:00:00 AM,2014,09,500,21,615,-75.16848569,39.9529386,b8c9c085-9455-4497-a5a6-f84963360003,-119.650863476089,45.8009711712811
399,039522,201409039522,800 BLOCK N 23RD ST,10/2/2014 12:00:00 AM,2014,09,620,8,615,-75.17481024,39.97019518,517022f7-805f-4058-9790-b6abcf83748d,-119.657778147099,45.8061794881089
400,039560,201409039560,200 BLOCK S 17TH ST,10/2/2014 12:00:00 AM,2014,09,500,12,615,-75.1691704,39.94980137,fabcad3c-36cf-427f-8899-33b9d37ba563,-119.650315717367,45.7997697027429
401,039612,201409039612,800 BLOCK N 23RD ST,10/2/2014 12:00:00 AM,2014,09,350,17,615,-75.17479986,39.97024479,19a9b772-8eb9-4316-acc8-c296f347eec0,-119.657786985686,45.8061984301447
402,039898,201409039898,1700 BLOCK JOHN F KENNEDY BLVD,10/4/2014 12:00:00 AM,2014,09,1200,14,615,-75.16827219,39.95397863,877a7cba-019c-4c80-bdf2-6be13cc18fe1,-119.651050290356,45.8013676089988
403,039899,201409039899,1600 BLOCK MARKET ST,10/4/2014 12:00:00 AM,2014,09,700,14,615,-75.16691561,39.95275265,90678af4-329c-47fa-a3cf-81d82be67776,-119.650208445839,45.8011235977857
404,039902,201409039902,1600 BLOCK MARKET ST,10/4/2014 12:00:00 AM,2014,09,800,14,615,-75.16691561,39.95275265,f01067f2-b4c4-4db4-854f-0c7d6f2cc42f,-119.650208445839,45.8011235977857
405,040048,201409040048,2000 BLOCK BRANDYWINE ST,10/5/2014 12:00:00 AM,2014,09,100,14,625,-75.17148843,39.96448257,1b4a6b9a-0b68-4524-b8d1-5128fd94fe62,-119.655014141241,45.8046257485777
406,040066,201409040066,2000 BLOCK WALNUT ST,10/5/2014 12:00:00 AM,2014,09,450,16,615,-75.17388192,39.9505067,d54b1f58-9e8e-41b7-8c74-3b325f709b56,-119.652319438637,45.7993642350801
407,040092,201409040092,1800 BLOCK GREEN ST,10/5/2014 12:00:00 AM,2014,09,1000,18,615,-75.16854453,39.96468238,daa3ea5f-c4aa-42a6-b8f7-d73da80a5d7f,-119.653927966494,45.8051050188497
408,040153,201409040153,800 BLOCK N BUCKNELL ST,10/6/2014 12:00:00 AM,2014,09,200,7,615,-75.17549071,39.97138364,239b94ca-9ea6-41dd-8655-4d517776882e,-119.658349103737,45.8065042141141
409,040375,201409040375,2100 BLOCK MOUNT VERNON ST,10/7/2014 12:00:00 AM,2014,09,400,11,615,-75.17278037,39.96597696,dc54a0c9-65fc-4b20-ad99-e1c610a1e3fd,-119.655900659391,45.8049734526052
410,040583,201409040583,1700 BLOCK CHESTNUT ST,10/8/2014 12:00:00 AM,2014,09,80,15,625,-75.16882552,39.95144137,c0373e56-8865-4680-9872-64ba4236832d,-119.65060709758,45.8003959574774
411,040621,201409040621,100 BLOCK N VAN PELT ST,10/8/2014 12:00:00 AM,2014,09,500,18,615,-75.17500232,39.95760737,3855d347-cdd7-4849-9761-fb9ea498ac95,-119.654591471559,45.8017128792092
412,040681,201409040681,100 BLOCK N 21ST ST 01R,10/9/2014 12:00:00 AM,2014,09,300,7,615,-75.17436542,39.95736618,002d5d18-d1ea-465a-a2e3-d3f58241e6de,-119.654282824848,45.8017162576746
413,040798,201409040798,2300 BLOCK FAIRMOUNT AV,10/9/2014 12:00:00 AM,2014,09,700,19,615,-75.17588589,39.96740508,ab12ce3d-d346-4f0b-af4f-f75104a0453d,-119.657471044184,45.8050459368765
414,041395,201409041395,2000 BLOCK HAMILTON ST,10/13/2014 12:00:00 AM,2014,09,300,19,615,-75.1722173,39.96242816,7196ea64-8aeb-41e9-89f5-2d9e095d991d,-119.654763692767,45.8037999126474
415,041522,201409041522,2000 BLOCK MOUNT VERNON ST,10/14/2014 12:00:00 AM,2014,09,800,16,615,-75.17217417,39.96591978,ec9cbad7-f0a9-466a-a2c2-7fd25405b6a9,-119.655651526148,45.8050374644055
416,041547,201409041547,2600 BLOCK PENNSYLVANIA AV,10/14/2014 12:00:00 AM,2014,09,100,18,625,-75.18091772,39.96851581,04809e16-b536-44b4-87f4-7df3bf486990,-119.659703785638,45.8047389363981
417,041580,201409041580,800 BLOCK N 22ND ST,10/14/2014 12:00:00 AM,2014,09,100,21,625,-75.17340063,39.9719007,fa428edb-391a-4fd3-8776-09e152e25765,-119.657675171135,45.8069768626307
418,042020,201409042020,1500 BLOCK WALNUT ST,10/17/2014 12:00:00 AM,2014,09,400,15,615,-75.16739838,39.94969759,e2ec7b52-d856-4f52-8080-9ae3d1470a22,-119.649603921167,45.7999791476008
419,042059,201409042059,1500 BLOCK SANSOM ST,10/17/2014 12:00:00 AM,2014,09,2000,19,615,-75.17064574,39.94997482,d588f6b6-2a50-41c9-b712-ff8c59041e7d,-119.650930876027,45.7996260191717
420,042178,201409042178,200 BLOCK S 21ST ST,10/18/2014 12:00:00 AM,2014,09,400,14,615,-75.1760961,39.9488592,58877c71-9193-4700-aa31-6cbeb87361b1,-119.652748604609,45.7984757830778
421,042187,201409042187,2300 BLOCK SPRUCE ST,10/18/2014 12:00:00 AM,2014,09,200,16,615,-75.17936404,39.94884554,0ab333cb-50d1-49af-ab7d-3a3ab735c8b3,-119.654008133648,45.7980171821396
422,042274,201409042274,2000 BLOCK CHESTNUT ST,10/19/2014 12:00:00 AM,2014,09,500,10,615,-75.17528276,39.95224201,c29ba399-9207-4c1b-9ed8-eb19225496a8,-119.653310272231,45.7997816985536
423,042283,201409042283,2400 BLOCK MANNING ST,10/19/2014 12:00:00 AM,2014,09,370,12,615,-75.17998499,39.94920699,61f3d05d-076d-44cd-b6b4-748986359da4,-119.654341729906,45.7980584217418
424,042286,201409042286,1600 BLOCK WALNUT ST,10/19/2014 12:00:00 AM,2014,09,800,12,615,-75.16787741,39.94984111,2af2b57f-ff52-4637-8135-5c8e4c2db22e,-119.6498262422,45.7999632495282
425,042319,201409042319,1700 BLOCK CHESTNUT ST,10/19/2014 12:00:00 AM,2014,09,700,18,615,-75.16927347,39.95158115,ea534372-c67f-493f-a963-ea1b19586483,-119.650816440064,45.8003830553753
426,042432,201409042432,2100 BLOCK PINE ST,10/20/2014 12:00:00 AM,2014,09,700,17,615,-75.177258,39.94703678,642828f5-99ff-4b7b-ab78-00a448646153,-119.652725768348,45.7976717761671
427,042472,201409042472,200 BLOCK N 20TH ST,10/20/2014 12:00:00 AM,2014,09,300,21,615,-75.17237229,39.95777361,7973f9a5-f27a-40c3-8dc2-9f68146f102b,-119.653617960182,45.8021367211632
428,042553,201409042553,2200 BLOCK SPRUCE ST,10/21/2014 12:00:00 AM,2014,09,500,11,615,-75.17787212,39.94866502,7454ed4f-c0dd-4312-978c-27cd91fd2a7a,-119.653384755783,45.7981606893408
429,042573,201409042573, 810 KELLY DR,10/21/2014 12:00:00 AM,2014,09,300,14,615,-75.18520838,39.96940558,b45aeadd-f5ba-4254-82fe-bcfee4a1ab52,-119.661592775025,45.8044568994133
430,042873,201409042873,1700 BLOCK SPRUCE ST,10/23/2014 12:00:00 AM,2014,09,400,12,615,-75.17106231,39.94773518,71c65249-ddf5-4ffa-8aa7-d4a445015c6b,-119.650511942285,45.7987783616706
431,043056,201409043056,2100 BLOCK MOUNT VERNON ST,10/24/2014 12:00:00 AM,2014,09,250,12,615,-75.17305051,39.96609684,a86e0125-404c-4ec4-a968-50e7fc3bcea8,-119.656036134749,45.8049782247442
432,043071,201409043071,200 BLOCK S 22ND ST 02R,10/24/2014 12:00:00 AM,2014,09,200,15,615,-75.17770792,39.94947152,3dd3e658-ff4b-4113-bbf3-90193d896e62,-119.653530144486,45.7984679038464
433,043151,201409043151,1800 BLOCK SPRUCE ST,10/24/2014 12:00:00 AM,2014,09,400,22,615,-75.17123742,39.94775742,9065c425-042e-4a5b-81eb-b531a24997d0,-119.650585380908,45.7987618924702
434,043364,201409043364,2300 BLOCK PARRISH ST,10/26/2014 12:00:00 AM,2014,09,400,11,615,-75.17562143,39.97099111,5e9e1309-4ce0-45f8-b970-4e043a17517e,-119.658297929155,45.80634759697
435,043409,201409043409,1700 BLOCK WALLACE ST,10/26/2014 12:00:00 AM,2014,09,1200,17,615,-75.16685809,39.96595911,9709566f-b5ea-4677-ad56-5fb1243c9214,-119.653606819483,45.8057895377233
436,043476,201409043476,2000 BLOCK WALNUT ST,10/27/2014 12:00:00 AM,2014,09,100,10,625,-75.17516701,39.9507504,c8b70f38-ef85-4d42-931f-0f03ecf8b0e7,-119.652879251199,45.7992717360697
437,043694,201409043694,1900 BLOCK SPRUCE ST,10/28/2014 12:00:00 AM,2014,09,800,15,615,-75.17275124,39.94798061,9b75e5c5-1bfb-4a2d-94ae-a2f200405350,-119.651228283597,45.7986304021794
438,043803,201409043803,1500 BLOCK FAIRMOUNT AV,10/28/2014 12:00:00 AM,2014,09,600,23,615,-75.16232929,39.96705854,8e57b2e6-fd3f-4982-a70f-dd9cdaa0cd94,-119.652141004074,45.8068061955763
439,043905,201409043905,N 24TH ST / GREEN ST,10/29/2014 12:00:00 AM,2014,09,250,15,615,-75.17735635,39.96581619,1a85f4e1-0590-419f-a8ab-a252d7d1320a,-119.657627782883,45.8042812861586
440,044058,201409044058,1900 BLOCK FAIRMOUNT AV,10/30/2014 12:00:00 AM,2014,09,300,12,615,-75.16882238,39.96719654,d3f50cc7-674b-4a1d-92f4-c0e6d6134241,-119.654686681125,45.8059532588334
441,044066,201409044066,0 BLOCK FRANKLIN TOWN BLVD,10/30/2014 12:00:00 AM,2014,09,450,13,615,-75.16765813,39.95986719,276dbe8e-326a-48c4-81bf-ae5349cfb8ce,-119.652338048167,45.8035297172374
442,044098,201409044098,2100 BLOCK WALNUT ST,10/30/2014 12:00:00 AM,2014,09,200,17,615,-75.17676958,39.95086604,5422a773-b95b-464e-b96f-b4fa32a8bfad,-119.653528602168,45.799089983957
443,044099,201409044099,1800 BLOCK JOHN F KENNEDY BLVD,10/30/2014 12:00:00 AM,2014,09,200,17,615,-75.17132951,39.9543423,8f202ff8-908e-4ef2-871f-f9da561d1f02,-119.652326204184,45.8010713470116
444,044303,201409044303,100 BLOCK S 18TH ST,10/31/2014 12:00:00 AM,2014,09,250,19,615,-75.1703927,39.95165234,5de5b7f9-7330-4ca2-82d3-e4bc84701d39,-119.651267478138,45.8002527528037
445,044695,201409044695,1900 BLOCK MARKET ST,11/3/2014 12:00:00 AM,2014,09,350,10,615,-75.1723968,39.95343759,a595717e-f14e-4af3-a2fa-b458510c9158,-119.652504431315,45.800604077188
446,044749,201409044749,S 16TH ST / WALNUT ST,11/3/2014 12:00:00 AM,2014,09,450,18,615,-75.16751947,39.94975372,537d7275-dab2-46c0-9115-232de0023565,-119.649665259517,45.7999821319574
447,044889,201409044889,2100 BLOCK CHANCELLOR ST LLOR ST,11/4/2014 12:00:00 AM,2014,09,500,17,615,-75.17588297,39.95011057,3c528f60-6f88-4360-90a4-3ad578609bb4,-119.652990281698,45.7989466787133
448,044905,201409044905,2000 BLOCK DELANCEY PL,11/4/2014 12:00:00 AM,2014,09,150,18,625,-75.17596949,39.94756718,9097091a-d4d5-4bb6-b1d3-fba7ff459a62,-119.652365101575,45.7980377381657
449,045282,201409045282,1700 BLOCK SPRING GARDEN ST,11/6/2014 12:00:00 AM,2014,09,600,23,615,-75.16664016,39.96321461,ac5c3326-39a8-4d6c-ba81-184b6d9a0056,-119.652811628463,45.8048517447232
450,071815,201412071815,5800 BLOCK WOODLAND AVE,9/21/2014 12:00:00 AM,2014,12,100,17,625,-75.22456719,39.9323608,f0373a07-766f-4c60-8c2a-70f36cf964e0,-119.667208163914,45.7859267660791
451,072485,201412072485,900 BLOCK S SAINT BERNARD ST,9/23/2014 12:00:00 AM,2014,12,1300,18,615,-75.21949002,39.94556485,da429732-16ea-465b-ad5c-9038d650e939,-119.66866564858,45.7912874296777
452,072944,201412072944,6500 BLOCK GRAYS AV,9/25/2014 12:00:00 AM,2014,12,350,9,615,-75.23193153,39.92316882,e96e775f-9c5e-4151-b983-004cf485ec72,-119.667673822955,45.7816634461526
453,073433,201412073433,2100 BLOCK S DAGGETT ST,9/27/2014 12:00:00 AM,2014,12,300,8,615,-75.23543333,39.92589244,2bd75e99-9288-496a-98df-c3e2cd4aa376,-119.669731896015,45.7821370895413
454,074626,201414074626,7000 BLOCK STENTON AV,9/22/2014 12:00:00 AM,2014,14,150,19,625,-75.1606862,40.05688823,8813a998-cba9-445f-a2d5-ab29785a7017,-119.674803691443,45.8387386954126
455,074648,201414074648,GREENE ST / W CHELTEN AV,9/22/2014 12:00:00 AM,2014,14,60,20,625,-75.17648191,40.03409508,61144ddf-589a-4fc1-9897-83b15fa9ed19,-119.674994503198,45.8284965935203
456,074657,201414074657,7700 BLOCK MC CALLUM ST,9/22/2014 12:00:00 AM,2014,14,800,20,615,-75.20861206,40.05769676,03b8e1cf-8962-4c7b-99db-8e4f7e38331a,-119.693544981831,45.8323651846933
457,075528,201414075528,100 BLOCK W PENN ST,9/25/2014 12:00:00 AM,2014,14,270,17,615,-75.17267848,40.02950612,64e47670-11b5-43a6-914d-dd465f96a97c,-119.67233304456,45.8274049684895
458,078125,201414078125,6000 BLOCK MAGNOLIA ST,10/4/2014 12:00:00 AM,2014,14,150,12,625,-75.17327111,40.04591751,9fd32e3a-4ffc-476c-a1fe-78ccb16eb6d6,-119.676821758785,45.8331165718262
459,078675,201414078675,500 BLOCK E CHELTEN AV,10/6/2014 12:00:00 AM,2014,14,100,14,625,-75.16861425,40.04185698,f3eb99bf-3047-448d-876f-ca079ef83f1b,-119.673967032906,45.8323298346799
460,080469,201414080469,GERMANTOWN AV / W LOGAN ST,10/11/2014 12:00:00 AM,2014,14,525,13,615,-75.16212871,40.02825417,566557d7-3a6b-4ad7-9206-17951e42d808,-119.667929115895,45.8284284187872
461,083031,201414083031,6100 BLOCK GREENE ST,10/20/2014 12:00:00 AM,2014,14,100,18,625,-75.1832652,40.03830914,9ebcfcf4-dd79-4379-af96-a9a437260698,-119.678710955858,45.8290419318468
462,083892,201414083892,900 BLOCK E CLIVEDEN ST,10/23/2014 12:00:00 AM,2014,14,90,22,625,-75.17415552,40.05605484,7c8eb0de-8bac-4104-b6e6-7b0256a61f83,-119.679795803962,45.8365732050579
463,087072,201414087072,0 BLOCK W HORTTER ST,11/4/2014 12:00:00 AM,2014,14,220,10,615,-75.18457519,40.050413,61c4e9bb-e350-4bc9-ad5a-0d68b94304c7,-119.68235977667,45.8331333788118
464,085395,201415085395,5700 BLOCK HEGERMAN ST,9/16/2014 12:00:00 AM,2014,15,75,0,625,-75.06136862,40.01516933,3cbf0b45-41b1-4400-b4d4-9ceedb0e2386,-119.625568192248,45.8377978158616
465,085616,201415085616,4200 BLOCK EDGEMONT ST,9/16/2014 12:00:00 AM,2014,15,600,15,615,-75.07845569,39.99678891,f7fd3d99-9736-42a8-97e5-3408c7785a65,-119.627413567779,45.8289388352935
466,085654,201415085654,5900 BLOCK SAUL ST,9/16/2014 12:00:00 AM,2014,15,80,17,625,-75.07611281,40.02964254,5ae390cb-a9dc-4aaa-a4ab-aaf7d0621bbd,-119.635023973782,45.8408613936658
467,086282,201415086282,ROWLAND AV / RYAN AV,9/18/2014 12:00:00 AM,2014,15,350,9,615,-75.04330775,40.04030409,399b8d53-7251-4d54-b8b9-002a1f9e31be,-119.625098459788,45.8491786544456
468,051712,201406051712,1200 BLOCK ARCH ST,11/13/2014 12:00:00 AM,2014,06,200,17,615,-75.16023215,39.95401493,50f1b7e6-6400-4c65-a2bf-896ce8d88e6e,-119.647951945615,45.8024967455571
469,086750,201415086750,4800 BLOCK FRANKFORD AVE,9/19/2014 12:00:00 AM,2014,15,420,11,615,-75.08265278,40.01794119,a6c9e4fd-b154-4bff-add6-a2e6ec54c7e8,-119.634519401221,45.8358225624592
470,052767,201406052767,900 BLOCK CLINTON ST,11/20/2014 12:00:00 AM,2014,06,300,21,615,-75.15795914,39.9452267,1a92d777-5e29-4a08-a042-74627b3e5cc2,-119.644797793975,45.7997130198682
471,087118,201415087118,4900 BLOCK DUFFIELD ST,9/20/2014 12:00:00 AM,2014,15,200,4,615,-75.07841948,40.01809303,9d749a73-650f-4d36-8ddc-26297b29f28c,-119.632921400643,45.8364637039424
472,054075,201406054075,1100 BLOCK LOCUST ST,11/30/2014 12:00:00 AM,2014,06,300,11,615,-75.1594627,39.94754382,651b5a9f-7f8a-415e-9563-9ee25f2d3c1f,-119.645978888851,45.8003214101758
473,087174,201415087174,3000 BLOCK HALE ST,9/20/2014 12:00:00 AM,2014,15,50,10,625,-75.06241523,40.02849957,e0cce98c-b4a8-400c-b94a-85134eb70757,-119.629429062674,45.8423588355744
474,089839,201415089839,4400 BLOCK ALMOND ST,9/26/2014 12:00:00 AM,2014,15,200,22,615,-75.07590474,40.00011784,4a618871-9c57-48f7-8ba4-c332e92f5917,-119.627289589772,45.8304677395795
475,055192,201406055192,1200 BLOCK WAVERLY WALK,12/7/2014 12:00:00 AM,2014,06,300,11,615,-75.16163441,39.94482596,84235139-eb34-4d65-bcfd-33ebb9e657ea,-119.646114634677,45.7990614471782
476,091380,201415091380,6400 BLOCK FRANKFORD AV,9/30/2014 12:00:00 AM,2014,15,150,17,625,-75.05786597,40.02856304,25124856-8d12-4acd-a26f-993ef972b654,-119.627685700587,45.8430125556221
477,055658,201406055658,900 BLOCK MARKET ST,12/10/2014 12:00:00 AM,2014,06,0,20,635,-75.15548723,39.9513339,08e7a68f-2448-4b3a-8cb1-ce295bf39124,-119.645423578517,45.80220997572
478,091842,201415091842,2900 BLOCK LEVICK ST,10/1/2014 12:00:00 AM,2014,15,1500,18,615,-75.06295671,40.03143707,2dc32cee-ed14-43a1-a516-4e745ea830c2,-119.630400271249,45.8433208827321
479,055663,201406055663, 1201 MARKET ST,12/10/2014 12:00:00 AM,2014,06,200,21,615,-75.16065585,39.95205766,a34afc98-d34a-43be-bddb-46b450937e21,-119.647608872643,45.8017476316168
480,092766,201415092766,3100 BLOCK BRIGHTON ST,10/3/2014 12:00:00 AM,2014,15,300,20,615,-75.05213998,40.03776718,b6495679-2541-40ac-a73b-0483276d402c,-119.627857467461,45.847057180628
481,055808,201406055808,700 BLOCK WALNUT ST,12/11/2014 12:00:00 AM,2014,06,400,22,615,-75.15267978,39.94795142,14496cd6-65f2-4a6a-894f-4ad7d6b6f94b,-119.643462570041,45.801406844593
482,093110,201415093110,COTTMAN AV / FRANKFORD AV,10/4/2014 12:00:00 AM,2014,15,100,18,625,-75.04075525,40.03680282,c81de163-ffca-42d6-9d1b-e00012ecd4a1,-119.623202911003,45.8482963980118
483,055919,201406055919,400 BLOCK WALNUT ST,12/12/2014 12:00:00 AM,2014,06,800,17,615,-75.14950536,39.94747828,0797553b-d277-40b3-97e4-9cf05e86bfb1,-119.64211300651,45.801680678515
484,093151,201415093151,5800 BLOCK TORRESDALE AV,10/4/2014 12:00:00 AM,2014,15,450,20,615,-75.06160256,40.0165118,9b58679a-9069-4de0-9a37-618a92a444a0,-119.626006679599,45.8382392787412
485,056252,201406056252,100 BLOCK S 13TH ST,12/14/2014 12:00:00 AM,2014,06,500,23,615,-75.16184806,39.95004475,4052d0b8-63b7-4c06-9c7e-579996be5a5e,-119.647548468898,45.8008722090885
486,057183,201406057183,100 BLOCK S 10TH ST,12/21/2014 12:00:00 AM,2014,06,700,4,615,-75.1573081,39.94914788,708b7648-ddf1-4201-bc54-b8273fcf08ba,-119.645561387316,45.801186233734
487,093229,201415093229,7800 BLOCK CRAIG ST,10/4/2014 12:00:00 AM,2014,15,200,23,615,-75.03139899,40.04135391,58239adb-b964-4b00-9ce2-e8ca6a6dd33d,-119.620763278999,45.8512017761551
488,093423,201415093423,2100 BLOCK WAKELING ST,10/5/2014 12:00:00 AM,2014,15,100,14,625,-75.07313597,40.01196723,5f3c7b8d-6181-4ec3-bff0-faa6a37ccf8f,-119.629289767385,45.8350344805776
489,057469,201406057469,1200 BLOCK BUTTONWOOD ST,12/23/2014 12:00:00 AM,2014,06,500,11,615,-75.15942418,39.96122652,4ae7c0e0-f8ef-4e6c-aea0-a8876381895d,-119.649507334547,45.8051524530776
490,044769,201401044769,2400 BLOCK S 23RD ST,9/16/2014 12:00:00 AM,2014,01,200,12,615,-75.18523826,39.9221091,943b0a17-d77f-4118-be13-0b5b584f991b,-119.649356983067,45.7877745925541
491,057722,201406057722,1300 BLOCK SPRUCE ST,12/25/2014 12:00:00 AM,2014,06,2500,21,615,-75.16329195,39.9468452,00871262-296f-475e-8117-286dc05aff61,-119.647278115074,45.7995433912882
492,058215,201406058215,1200 BLOCK BUTTONWOOD ST,12/29/2014 12:00:00 AM,2014,06,1000,18,615,-75.15942418,39.96122652,c1d31a0f-c7b5-4bfe-ac2b-d860568e7513,-119.649507334547,45.8051524530776
493,045100,201401045100,1500 BLOCK MIFFLIN ST,9/18/2014 12:00:00 AM,2014,01,200,15,615,-75.17185792,39.92712697,750cd1db-6713-428b-8ff9-11f654456f3d,-119.645484599556,45.7914013785219
494,033176,201407033176,8300 BLOCK SUMMERDALE AV,11/12/2014 12:00:00 AM,2014,07,89,9,625,-75.05483873,40.07202477,7fcfc6a7-2c92-4310-af12-0fbdb6d7409f,-119.637790461151,45.8587825212093
495,045283,201401045283,S 16TH ST / PORTER ST,9/19/2014 12:00:00 AM,2014,01,700,18,615,-75.17401998,39.91980798,882f5250-2b13-4d98-9561-d59e81e88f48,-119.644426170558,45.7885209620191
496,037635,201407037635,BUSTLETON AV/KOHL SNT AV,12/29/2014 12:00:00 AM,2014,07,400,11,615,-75.03627176,40.08658348,dec47d9f-f8ee-4593-a929-4c38c066c521,-119.634385868992,45.866503254258
497,045530,201401045530,1500 BLOCK W MOYAMENSING AV,9/21/2014 12:00:00 AM,2014,01,0,11,615,-75.17392238,39.91611994,e308bdba-8e32-4e5e-8ae0-10e0732dfd2b,-119.643434201,45.7872344188749
498,048678,201401048678,2000 BLOCK S 17TH ST,10/12/2014 12:00:00 AM,2014,01,735,11,615,-75.17443701,39.92571245,b05f642a-050a-4652-b6a6-6f01f61043e4,-119.646115272008,45.7905446051461
499,045692,201408045692,3700 BLOCK WESTHAMPTON DR,11/30/2014 12:00:00 AM,2014,08,450,15,615,-74.96491413,40.09486589,243d50f2-2381-40e7-bce2-c42ae8d9e2d6,-119.608917869459,45.8793306138782
500,049198,201401049198,S 20TH ST / MOORE ST,10/15/2014 12:00:00 AM,2014,01,275,19,615,-75.17844698,39.92928051,f84fc2ae-73ef-4578-a609-68626a462957,-119.648588458055,45.7912457906015
501,046243,201408046243,12400 BLOCK ACADEMY RD,12/4/2014 12:00:00 AM,2014,08,240,17,615,-74.97561531,40.09642989,2ff48b82-5104-4184-8e9d-a9d9ca5ecb0e,-119.613466352081,45.8783990421203
502,051651,201401051651,2400 BLOCK S 24TH ST,10/30/2014 12:00:00 AM,2014,01,0,18,615,-75.18721504,39.92279353,b8faec34-b395-4411-8af2-50eb513f08b0,-119.650298022399,45.7877413950677
503,047310,201408047310,8000 BLOCK FRANKFORD AV,12/12/2014 12:00:00 AM,2014,08,630,14,615,-75.02675016,40.04196754,282404c8-ead8-4301-8788-cc1083756f5a,-119.619123734644,45.852063482811
504,056454,201402056454,2500 BLOCK VISTA ST,9/16/2014 12:00:00 AM,2014,02,120,15,625,-75.05448533,40.04862151,87740576-0907-4262-9b34-827ce55bf49e,-119.631580343471,45.8505649286434
